-0.00501,1.00062
-0.00501,1.00058
-0.00502,1.00035
-0.00499,0.99907
-0.00502,0.99817
-0.00502,0.99824
-0.005,0.99907
-0.00502,0.99926
-0.00501,0.9991
-0.00501,0.99933
-0.00499,0.99936
-0.00484,0.99977
-0.0047,0.9994
-0.00453,0.99968
-0.00438,0.99991
-0.0042,0.99977
-0.00406,0.9997
-0.00392,1.00026
-0.00376,1.00069
-0.00361,1.0004
-0.00346,1.00033
-0.0033,1.00058
-0.00315,0.99984
-0.00301,0.99878
-0.00285,0.99921
-0.00271,1.00002
-0.00256,1.00009
-0.0024,0.99996
-0.00224,0.99946
-0.00209,0.99963
-0.00193,1.00052
-0.00178,0.99937
-0.00164,0.99869
-0.00148,0.99842
-0.00133,0.99849
-0.00115,0.99936
-0.00102,0.99918
-8.70E-04,0.99975
-6.99E-04,1.00076
-5.74E-04,1.00013
-4.05E-04,0.99955
-2.54E-04,0.99929
-1.03E-04,0.99944
5.45E-05,0.99983
1.95E-04,1.00016
3.79E-04,0.99969
4.95E-04,1.00046
6.44E-04,1.00057
8.12E-04,1.00107
9.59E-04,1.00107
0.00113,1.00003
0.00127,1.00033
0.00142,1.0011
0.00157,1.00124
0.00173,0.99957
0.00186,0.99818
0.00203,0.99847
0.0022,0.99883
0.00232,0.99948
0.00251,0.99989
0.00266,1.00072
0.00281,1.00141
0.00296,1.00199
0.00311,1.00234
0.00325,1.00181
0.00342,1.00117
0.00356,1.00068
0.00374,1.00068
0.00387,1.00059
0.00402,0.99994
0.00418,0.99957
0.00434,1.00014
0.00448,1.00004
0.00463,0.99965
0.00477,0.9997
0.00495,0.99989
0.00508,0.99996
0.00528,1.00001
0.0054,1.00014
0.00556,0.99965
0.0057,0.99942
0.00585,0.99943
0.00601,1.00008
0.00616,1.00027
0.00631,0.99948
0.00649,0.99868
0.00663,0.99925
0.00677,0.99999
0.00693,0.99955
0.00709,1.00018
0.00723,1.00066
0.0074,0.99956
0.00755,0.99943
0.0077,0.99944
0.00786,0.99941
0.00802,0.99991
0.00818,1.00006
0.00832,0.9998
0.00847,0.99994
0.00863,0.99963
0.00878,0.99986
0.00893,1.00001
0.00911,1.00002
0.00924,0.99954
0.0094,1.00024
0.00955,1.00017
0.00969,1.00015
0.00986,1.00068
0.01001,1.00054
0.01016,1.00068
0.0103,0.99946
0.01046,0.99864
0.01063,0.99934
0.01078,0.99935
0.01091,0.99923
0.01106,0.99861
0.01124,0.99908
0.01139,0.99926
0.01153,0.99936
0.01167,0.99934
0.01183,0.99909
0.01198,0.99849
0.01212,0.99795
0.01228,0.99755
0.01243,0.99733
0.0126,0.99721
0.01273,0.99852
0.0129,0.99979
0.01306,0.99905
0.01322,0.99828
0.01339,0.99769
0.01353,0.99787
0.01365,0.9975
0.01383,0.99745
0.01395,0.99715
0.01412,0.99784
0.01429,0.99921
0.01445,0.99813
0.0146,0.99717
0.01475,0.99682
0.0149,0.99655
0.01506,0.99654
0.0152,0.99688
0.01537,0.9975
0.0155,0.9976
0.01566,0.99751
0.01584,0.9978
0.01599,0.99747
0.01613,0.99722
0.01627,0.99632
0.01641,0.9963
0.01658,0.99672
0.01673,0.99647
0.01691,0.99675
0.01705,0.99729
0.01718,0.99676
0.01734,0.99535
0.0175,0.99542
0.01767,0.99644
0.01781,0.99735
0.01795,0.99701
0.01812,0.99591
0.01824,0.99516
0.01842,0.99579
0.01856,0.99562
0.01873,0.99563
0.0189,0.99641
0.01905,0.99653
0.01918,0.9962
0.01935,0.9961
0.01951,0.99623
0.01965,0.99586
0.01983,0.9962
0.01997,0.996
0.02013,0.99454
0.02027,0.99431
0.02041,0.99388
0.02057,0.99402
0.02072,0.99472
0.02088,0.99511
0.02104,0.99435
0.0212,0.99361
0.02133,0.99316
0.02151,0.99267
0.02166,0.99325
0.02183,0.99458
0.02195,0.99458
0.02211,0.99358
0.02225,0.99329
0.02244,0.99351
0.02256,0.99296
0.02272,0.99218
0.02287,0.99132
0.02304,0.99226
0.02321,0.99203
0.02334,0.99141
0.02349,0.99062
0.02365,0.99028
0.02379,0.99199
0.02395,0.99307
0.02408,0.99415
0.02426,0.99418
0.02442,0.99452
0.02458,0.99348
0.02472,0.99185
0.02486,0.99094
0.02501,0.99106
0.02517,0.99127
0.02533,0.99214
0.02549,0.99231
0.02564,0.99128
0.02578,0.99127
0.02594,0.99035
0.02612,0.99023
0.02624,0.9896
0.02641,0.98965
0.02654,0.98956
0.02672,0.98894
0.02687,0.98856
0.02702,0.98919
0.02717,0.98935
0.02729,0.9897
0.0275,0.98849
0.02763,0.98837
0.02781,0.98869
0.02795,0.98815
0.02809,0.98793
0.02826,0.98784
0.0284,0.9876
0.02856,0.98748
0.02871,0.98824
0.02886,0.98844
0.02905,0.98758
0.02918,0.98667
0.02932,0.98682
0.02947,0.98774
0.02963,0.98694
0.0298,0.98637
0.02994,0.98678
0.03009,0.98795
0.03025,0.98791
0.03038,0.98641
0.03057,0.98462
0.03072,0.98481
0.03084,0.98581
0.03102,0.98665
0.03118,0.98623
0.03132,0.98579
0.03146,0.98578
0.03163,0.98523
0.03179,0.98388
0.03193,0.98465
0.0321,0.98526
0.03225,0.98544
0.03241,0.98479
0.03257,0.98521
0.03269,0.98511
0.03286,0.98506
0.03301,0.98545
0.03317,0.98629
0.03334,0.98653
0.03349,0.98583
0.03365,0.98509
0.03378,0.98512
0.03395,0.98505
0.03409,0.98487
0.03425,0.98492
0.03441,0.98516
0.03455,0.98494
0.03472,0.98506
0.03487,0.98485
0.035,0.9851
0.03519,0.98564
0.03532,0.98576
0.03549,0.98554
0.03564,0.98605
0.03581,0.98571
0.03594,0.98437
0.0361,0.98385
0.03625,0.98385
0.0364,0.98474
0.03656,0.98472
0.03673,0.9839
0.03687,0.9839
0.03703,0.98448
0.03717,0.98523
0.03733,0.98579
0.03748,0.9852
0.03764,0.98448
0.03781,0.98375
0.03795,0.98363
0.03809,0.98425
0.03827,0.98385
0.03842,0.98414
0.03858,0.98383
0.03872,0.98387
0.03887,0.98354
0.03905,0.9832
0.03919,0.98317
0.03935,0.98317
0.03951,0.98335
0.03965,0.98365
0.03983,0.98413
0.03995,0.98528
0.04011,0.98471
0.04029,0.98376
0.04042,0.98207
0.0406,0.98197
0.04072,0.98264
0.04087,0.98204
0.04105,0.98253
0.04119,0.98308
0.04137,0.98294
0.0415,0.98212
0.04166,0.98262
0.04181,0.98236
0.04197,0.9826
0.04213,0.98255
0.04228,0.98164
0.04243,0.98122
0.04258,0.98093
0.04273,0.98045
0.04291,0.98103
0.04307,0.98149
0.04323,0.98336
0.04339,0.98445
0.04353,0.98352
0.04369,0.98158
0.04385,0.97979
0.04401,0.98008
0.04414,0.98041
0.04431,0.98044
0.04447,0.98087
0.04462,0.98044
0.04477,0.981
0.04493,0.98092
0.04503,0.98018
0.04523,0.98004
0.0454,0.97952
0.04553,0.97964
0.04569,0.98101
0.04585,0.98076
0.04601,0.98008
0.04616,0.97863
0.04633,0.9776
0.04649,0.97722
0.04666,0.9775
0.04679,0.97807
0.04691,0.97808
0.04708,0.97757
0.04723,0.97736
0.04739,0.97664
0.04755,0.97674
0.04772,0.97622
0.04786,0.97608
0.04803,0.97627
0.04816,0.97641
0.04831,0.97679
0.04848,0.97755
0.04863,0.9783
0.04877,0.97803
0.04893,0.97646
0.04907,0.97404
0.04925,0.97345
0.04939,0.97388
0.04956,0.97433
0.04972,0.97526
0.04987,0.97671
0.05002,0.97728
0.05019,0.97608
0.05033,0.97453
0.05049,0.97353
0.05067,0.97346
0.0508,0.97359
0.05099,0.9735
0.05111,0.97267
0.05125,0.97313
0.05142,0.97525
0.05158,0.97665
0.05176,0.97612
0.05189,0.97513
0.05204,0.97463
0.05222,0.97391
0.05236,0.9726
0.05253,0.97173
0.05266,0.97105
0.05281,0.97136
0.05299,0.97218
0.05315,0.97322
0.05331,0.97417
0.05343,0.97409
0.05361,0.9742
0.05374,0.97443
0.05389,0.97334
0.05405,0.97223
0.05419,0.97143
0.05434,0.97088
0.0545,0.97025
0.05466,0.97061
0.05481,0.9713
0.05497,0.97262
0.05512,0.97344
0.05529,0.97303
0.05543,0.97323
0.05559,0.97354
0.05575,0.97291
0.05589,0.9716
0.05607,0.97088
0.0562,0.97004
0.05637,0.96955
0.05653,0.96967
0.05669,0.97001
0.05684,0.97101
0.057,0.97247
0.05713,0.97301
0.0573,0.97313
0.05746,0.97419
0.05761,0.97431
0.05776,0.97314
0.05791,0.97198
0.05806,0.97054
0.05822,0.96914
0.05839,0.96844
0.05853,0.96826
0.05867,0.96871
0.05887,0.96904
0.059,0.96984
0.05916,0.97089
0.05931,0.9719
0.05947,0.97338
0.05963,0.9736
0.05978,0.97282
0.05994,0.97283
0.0601,0.97289
0.06024,0.97132
0.06038,0.96944
0.06055,0.96778
0.0607,0.96702
0.06086,0.96673
0.06104,0.96641
0.06119,0.96714
0.06135,0.96859
0.0615,0.96905
0.06164,0.97013
0.0618,0.97127
0.06195,0.9715
0.0621,0.97165
0.06229,0.97101
0.0624,0.97
0.06257,0.96925
0.06273,0.96862
0.06288,0.96798
0.06303,0.9676
0.06319,0.96669
0.06336,0.96623
0.06349,0.96605
0.06364,0.96586
0.0638,0.96717
0.06394,0.9689
0.06412,0.97036
0.06425,0.9707
0.06444,0.96984
0.06461,0.96989
0.06475,0.97081
0.06487,0.97062
0.06502,0.96972
0.06519,0.96906
0.06534,0.96738
0.0655,0.96629
0.06565,0.96524
0.06582,0.96499
0.06596,0.9654
0.06614,0.96536
0.06628,0.96537
0.06641,0.96612
0.06659,0.96816
0.06675,0.96873
0.06689,0.9689
0.06705,0.96958
0.0672,0.97054
0.06737,0.97071
0.06753,0.97038
0.06769,0.96949
0.06782,0.96806
0.06797,0.96743
0.06813,0.96733
0.0683,0.96632
0.06849,0.96497
0.0686,0.96383
0.06878,0.96315
0.06892,0.96271
0.06909,0.96282
0.06922,0.96302
0.06938,0.96357
0.06954,0.96523
0.06969,0.96712
0.06985,0.96752
0.07001,0.96825
0.07018,0.96914
0.07031,0.96984
0.07048,0.97026
0.07062,0.96961
0.07077,0.9688
0.07093,0.96793
0.07111,0.96591
0.07125,0.9649
0.07139,0.9642
0.07156,0.96291
0.07172,0.96245
0.07188,0.96175
0.07204,0.9613
0.07218,0.96083
0.07233,0.96081
0.07251,0.961
0.07266,0.96142
0.07279,0.96174
0.07297,0.96248
0.07313,0.96359
0.07329,0.96605
0.07341,0.96694
0.07358,0.96643
0.07373,0.9668
0.0739,0.96743
0.07406,0.96693
0.07421,0.96656
0.07437,0.96612
0.07451,0.96569
0.07468,0.96443
0.07481,0.96315
0.07498,0.96258
0.07515,0.96126
0.0753,0.9588
0.07546,0.95702
0.07563,0.95668
0.07578,0.95597
0.07591,0.95516
0.07607,0.95613
0.07622,0.95719
0.07638,0.95851
0.07655,0.96001
0.0767,0.96085
0.07685,0.96205
0.077,0.9629
0.07717,0.96378
0.07734,0.96517
0.07749,0.96525
0.07765,0.96593
0.07781,0.96568
0.07795,0.96571
0.07811,0.96504
0.07829,0.96364
0.07843,0.96189
0.07858,0.95974
0.07875,0.95818
0.0789,0.95714
0.07904,0.95492
0.07923,0.95351
0.07939,0.95296
0.07952,0.95231
0.07967,0.95185
0.07984,0.95171
0.07999,0.9519
0.08015,0.9525
0.08028,0.95242
0.08046,0.95356
0.08062,0.95531
0.08078,0.95704
0.0809,0.95859
0.08107,0.95889
0.08125,0.95992
0.0814,0.96124
0.08156,0.96131
0.08171,0.96162
0.08188,0.96293
0.08204,0.96315
0.08219,0.96181
0.08233,0.9608
0.08247,0.95941
0.08263,0.95764
0.08279,0.95629
0.08293,0.95424
0.08309,0.95269
0.08325,0.95122
0.08342,0.94926
0.08355,0.94822
0.08372,0.94719
0.08388,0.94624
0.08403,0.94472
0.08418,0.94368
0.08434,0.94415
0.08451,0.9447
0.08464,0.94592
0.08484,0.94721
0.08497,0.94781
0.08512,0.94846
0.08528,0.95035
0.08542,0.95197
0.08559,0.95341
0.08577,0.95434
0.08589,0.95558
0.08605,0.95658
0.08625,0.9567
0.0864,0.95699
0.08654,0.95668
0.0867,0.95607
0.08684,0.95564
0.08702,0.95547
0.08716,0.95516
0.08732,0.95325
0.08748,0.95075
0.08763,0.94849
0.08778,0.94661
0.08795,0.94508
0.0881,0.94271
0.08824,0.94054
0.08843,0.93871
0.08857,0.93706
0.08875,0.93629
0.08889,0.93478
0.08905,0.93414
0.08919,0.93409
0.08934,0.9345
0.08951,0.93475
0.08968,0.93578
0.08981,0.93752
0.08997,0.93836
0.09012,0.9392
0.09028,0.94045
0.09043,0.94209
0.0906,0.94414
0.09076,0.94566
0.09093,0.94696
0.09108,0.9477
0.09122,0.9483
0.09138,0.94954
0.09153,0.9504
0.09169,0.95037
0.09187,0.94956
0.09199,0.94863
0.09216,0.94737
0.09231,0.94658
0.09248,0.94614
0.09263,0.94434
0.0928,0.94218
0.09292,0.94064
0.09308,0.93854
0.09326,0.93632
0.0934,0.93506
0.09357,0.93385
0.09371,0.93132
0.09389,0.9289
0.09402,0.92652
0.09419,0.9249
0.09437,0.9233
0.09452,0.92253
0.09467,0.92207
0.09482,0.92091
0.09497,0.92084
0.09514,0.92141
0.0953,0.92158
0.09543,0.92277
0.09559,0.92436
0.09575,0.92613
0.09589,0.92711
0.09606,0.9281
0.09621,0.92946
0.09637,0.93112
0.09654,0.93322
0.0967,0.93491
0.09683,0.93619
0.097,0.93789
0.09716,0.93923
0.09731,0.93961
0.09748,0.93873
0.09764,0.93865
0.09781,0.93879
0.09792,0.93867
0.09809,0.93772
0.09827,0.93661
0.09839,0.93533
0.09855,0.93361
0.09871,0.9317
0.09887,0.93011
0.09903,0.92855
0.09918,0.92662
0.09934,0.92391
0.0995,0.92173
0.09965,0.91919
0.09982,0.91717
0.09997,0.91545
0.10012,0.91366
0.10027,0.91172
0.10043,0.90988
0.10057,0.90763
0.10073,0.90608
0.10087,0.90533
0.10107,0.90468
0.10121,0.90354
0.10135,0.90418
0.10152,0.90535
0.10167,0.90581
0.10184,0.90675
0.10198,0.90789
0.10216,0.90993
0.10228,0.91172
0.10245,0.91223
0.10261,0.91353
0.10278,0.91529
0.10291,0.91692
0.10308,0.91856
0.10324,0.91978
0.10338,0.92098
0.10354,0.92303
0.1037,0.92429
0.10387,0.92523
0.10401,0.92614
0.10417,0.92646
0.10432,0.92622
0.1045,0.92621
0.10464,0.92586
0.10479,0.92521
0.10496,0.92453
0.10512,0.92396
0.10526,0.92289
0.10544,0.92114
0.10559,0.91963
0.10574,0.91798
0.1059,0.91515
0.10607,0.91252
0.1062,0.91009
0.10638,0.9091
0.10653,0.90619
0.1067,0.90265
0.10683,0.90016
0.10699,0.89807
0.10715,0.89537
0.10731,0.89284
0.10747,0.89099
0.10761,0.88964
0.10778,0.88759
0.10792,0.88582
0.10809,0.88545
0.10828,0.88494
0.10843,0.88431
0.10855,0.8843
0.10874,0.88377
0.10888,0.88372
0.10902,0.88369
0.10918,0.88477
0.10936,0.88647
0.10948,0.88745
0.10965,0.88884
0.10982,0.89056
0.10996,0.89207
0.11013,0.89419
0.11029,0.89562
0.11044,0.89697
0.11063,0.89857
0.11076,0.90034
0.11092,0.90286
0.11105,0.90463
0.11122,0.90616
0.11139,0.90764
0.11156,0.90864
0.11171,0.90889
0.11186,0.90919
0.11203,0.90839
0.11215,0.90771
0.11234,0.90787
0.11249,0.90837
0.11264,0.90871
0.11282,0.90755
0.11293,0.90707
0.1131,0.90689
0.11328,0.90518
0.11344,0.90228
0.11361,0.90042
0.11374,0.89824
0.11393,0.89649
0.11407,0.89306
0.11422,0.88964
0.11439,0.88677
0.11452,0.88524
0.11469,0.88372
0.11486,0.88033
0.11501,0.8772
0.11518,0.87446
0.11534,0.87275
0.11549,0.87173
0.11563,0.86847
0.11581,0.86537
0.11596,0.86378
0.1161,0.86219
0.11627,0.86075
0.11641,0.85801
0.11661,0.85641
0.11673,0.85644
0.11691,0.85599
0.11706,0.85598
0.1172,0.85562
0.11736,0.85581
0.11753,0.85697
0.11767,0.85781
0.11782,0.85815
0.11795,0.85845
0.11813,0.85988
0.11828,0.86105
0.11845,0.86282
0.11859,0.86406
0.11876,0.86599
0.11893,0.86961
0.11911,0.8719
0.11925,0.87317
0.11942,0.87395
0.11953,0.87607
0.11972,0.87878
0.11988,0.88076
0.12005,0.88207
0.12019,0.88303
0.12033,0.88371
0.12052,0.88504
0.12066,0.88634
0.12082,0.88693
0.12096,0.88866
0.12114,0.88853
0.12128,0.88779
0.12145,0.88762
0.12158,0.88627
0.12177,0.88515
0.12192,0.88496
0.12206,0.88574
0.12223,0.8854
0.12237,0.88237
0.12255,0.88067
0.12269,0.88006
0.12288,0.87843
0.12302,0.87606
0.1232,0.87332
0.12334,0.87146
0.12348,0.86924
0.12366,0.86625
0.12381,0.86322
0.12396,0.86062
0.12413,0.85894
0.12426,0.85672
0.12444,0.85388
0.12457,0.85027
0.12474,0.84644
0.12492,0.84416
0.12508,0.84245
0.12524,0.83977
0.12538,0.83771
0.12553,0.8363
0.12571,0.83379
0.12586,0.83104
0.12602,0.82946
0.12616,0.82876
0.12635,0.82736
0.12646,0.82657
0.12661,0.82595
0.12679,0.82608
0.12695,0.82524
0.12711,0.82475
0.12725,0.82523
0.12742,0.82608
0.12759,0.82605
0.12775,0.82661
0.1279,0.82768
0.12805,0.82933
0.12823,0.83122
0.12835,0.83207
0.12851,0.83252
0.12869,0.83448
0.12884,0.83691
0.129,0.8397
0.12916,0.84088
0.12931,0.84134
0.12946,0.8431
0.12963,0.84536
0.12978,0.84711
0.12994,0.84955
0.13012,0.85156
0.13025,0.85359
0.1304,0.85502
0.13057,0.85583
0.13071,0.85601
0.13088,0.85685
0.13101,0.8596
0.13116,0.86094
0.13131,0.86171
0.13145,0.86194
0.13164,0.8622
0.1318,0.86321
0.13195,0.86397
0.13212,0.86342
0.13227,0.86179
0.13241,0.86224
0.13257,0.86134
0.13273,0.86091
0.13289,0.86085
0.13304,0.86003
0.13321,0.85958
0.13338,0.858
0.13352,0.85571
0.13368,0.85368
0.13384,0.85192
0.13401,0.85122
0.13414,0.84974
0.13432,0.84721
0.13445,0.84483
0.13462,0.84217
0.13478,0.83903
0.13494,0.83586
0.13512,0.83414
0.13525,0.83128
0.13542,0.82833
0.13556,0.82626
0.13571,0.82378
0.13586,0.81994
0.13602,0.81719
0.13617,0.81501
0.13634,0.81343
0.13649,0.81182
0.13664,0.80999
0.1368,0.80791
0.13698,0.80506
0.13713,0.80198
0.13726,0.80127
0.13744,0.80112
0.1376,0.7992
0.13775,0.79768
0.13792,0.7966
0.13807,0.79599
0.13822,0.79452
0.13839,0.79253
0.13855,0.79262
0.1387,0.79215
0.13885,0.79212
0.139,0.79194
0.13915,0.7921
0.13933,0.79351
0.1395,0.79437
0.13966,0.79477
0.13982,0.7951
0.13998,0.79707
0.14011,0.79822
0.14029,0.79989
0.14045,0.8011
0.14058,0.80194
0.14075,0.80416
0.14092,0.80745
0.14108,0.80898
0.14123,0.81087
0.1414,0.81156
0.14155,0.81223
0.14172,0.81323
0.14186,0.81545
0.14201,0.8173
0.14217,0.8189
0.14234,0.82086
0.1425,0.82319
0.14263,0.82359
0.14281,0.82484
0.14297,0.82782
0.14313,0.82999
0.14328,0.83059
0.14344,0.83271
0.1436,0.83345
0.14378,0.83386
0.14393,0.83412
0.14407,0.83438
0.14425,0.83458
0.14439,0.83586
0.14452,0.83722
0.14469,0.83806
0.14488,0.83766
0.14502,0.83772
0.14518,0.83662
0.14534,0.83687
0.1455,0.83603
0.14567,0.83501
0.14581,0.83475
0.14598,0.83306
0.14611,0.83181
0.14628,0.83182
0.14645,0.83153
0.1466,0.82987
0.14675,0.8274
0.14691,0.82533
0.14707,0.82373
0.14725,0.82301
0.1474,0.8217
0.14752,0.81933
0.14772,0.81706
0.14788,0.81499
0.148,0.81281
0.14817,0.81017
0.14833,0.80801
0.1485,0.80551
0.14867,0.80371
0.14883,0.80164
0.14899,0.7989
0.14914,0.79734
0.14931,0.7954
0.14945,0.79292
0.14962,0.79008
0.14978,0.7876
0.14995,0.78628
0.15009,0.78459
0.15024,0.78212
0.1504,0.77929
0.15058,0.77757
0.15072,0.77661
0.15088,0.77581
0.15105,0.77352
0.15118,0.77047
0.15135,0.7693
0.15151,0.76858
0.15169,0.76748
0.15183,0.76603
0.15198,0.76403
0.15213,0.76362
0.1523,0.76359
0.15249,0.76328
0.15263,0.76309
0.15277,0.76267
0.15296,0.76331
0.1531,0.76439
0.15326,0.76323
0.1534,0.76222
0.15356,0.76303
0.15372,0.76459
0.1539,0.76574
0.15405,0.76622
0.1542,0.766
0.15436,0.76815
0.1545,0.76906
0.15467,0.7696
0.15483,0.77099
0.15498,0.77192
0.15516,0.77259
0.15533,0.77273
0.15546,0.77343
0.15562,0.7747
0.15578,0.77749
0.15593,0.77897
0.15609,0.78027
0.15627,0.78158
0.15641,0.78301
0.15658,0.78591
0.15672,0.78763
0.1569,0.78839
0.15704,0.78995
0.15721,0.79139
0.15738,0.79431
0.15755,0.79732
0.15767,0.79816
0.15783,0.79784
0.15798,0.79823
0.15815,0.80099
0.15832,0.80267
0.15849,0.80318
0.15863,0.80418
0.1588,0.80517
0.15895,0.80636
0.15911,0.80682
0.15927,0.80816
0.15943,0.80874
0.15956,0.80842
0.15977,0.80936
0.15989,0.80979
0.16005,0.81074
0.16021,0.81103
0.16035,0.81048
0.16054,0.80978
0.16072,0.81016
0.16087,0.81022
0.16101,0.80973
0.16118,0.81026
0.16133,0.81021
0.16149,0.80924
0.16165,0.80842
0.16182,0.80748
0.16196,0.80746
0.16211,0.8062
0.16228,0.80488
0.16245,0.80395
0.16261,0.80294
0.16274,0.80245
0.16292,0.80038
0.16307,0.799
0.16324,0.79604
0.16339,0.79537
0.16356,0.79485
0.16371,0.7938
0.16387,0.79201
0.16403,0.78968
0.16419,0.78829
0.16435,0.78761
0.16451,0.78569
0.16465,0.78348
0.16482,0.7814
0.165,0.77921
0.16514,0.77812
0.16531,0.77636
0.16547,0.77279
0.16559,0.7708
0.16577,0.77037
0.16594,0.76863
0.16608,0.76697
0.16625,0.76402
0.16639,0.76266
0.16659,0.76236
0.16675,0.76113
0.16688,0.75791
0.16703,0.75496
0.16719,0.7532
0.16735,0.75182
0.16752,0.75067
0.16767,0.74955
0.16783,0.74821
0.168,0.74719
0.16817,0.74635
0.16831,0.74548
0.16847,0.74373
0.16863,0.74338
0.1688,0.74328
0.16893,0.74182
0.1691,0.73996
0.16928,0.73905
0.16942,0.73844
0.16959,0.73842
0.16975,0.73757
0.16992,0.73653
0.17005,0.73562
0.17022,0.73617
0.17036,0.73748
0.17052,0.73751
0.17068,0.73659
0.17088,0.73679
0.171,0.73611
0.17116,0.7363
0.1713,0.73622
0.17152,0.73633
0.17164,0.73696
0.17179,0.73747
0.17193,0.73857
0.1721,0.74057
0.17227,0.7405
0.17244,0.74094
0.17258,0.74246
0.17275,0.7433
0.1729,0.74432
0.17306,0.74395
0.17322,0.7451
0.17337,0.74714
0.17354,0.74901
0.1737,0.75057
0.17387,0.75065
0.17403,0.75214
0.17419,0.75391
0.17434,0.75659
0.1745,0.75766
0.17465,0.75798
0.17481,0.75836
0.17496,0.75825
0.17514,0.75964
0.17529,0.76117
0.17545,0.76291
0.17561,0.76516
0.17577,0.7674
0.17594,0.76861
0.1761,0.76895
0.17624,0.77081
0.1764,0.77206
0.17656,0.77389
0.17674,0.77595
0.17688,0.77591
0.17711,0.77729
0.17723,0.77817
0.17737,0.77973
0.17752,0.78011
0.17767,0.77994
0.17782,0.78163
0.17801,0.78332
0.17816,0.7852
0.17831,0.78414
0.17846,0.78327
0.17861,0.78394
0.17881,0.78622
0.17896,0.78763
0.17911,0.78667
0.17926,0.7867
0.17942,0.7874
0.17958,0.7881
0.17976,0.78938
0.1799,0.78914
0.18008,0.78876
0.18025,0.78805
0.18039,0.78877
0.18054,0.78803
0.18072,0.78723
0.18088,0.78711
0.18101,0.78679
0.18118,0.78673
0.18135,0.78559
0.18151,0.78531
0.18166,0.78619
0.18183,0.78583
0.18199,0.78498
0.18216,0.78348
0.1823,0.78332
0.18247,0.78366
0.18261,0.78232
0.18278,0.77999
0.18293,0.77798
0.1831,0.77834
0.18327,0.77752
0.18344,0.77656
0.18358,0.77513
0.18373,0.77332
0.18389,0.77222
0.18407,0.77054
0.18423,0.77004
0.18437,0.76873
0.18456,0.76661
0.18471,0.76578
0.18486,0.76451
0.18503,0.76293
0.18519,0.76071
0.18535,0.75842
0.18554,0.75758
0.18567,0.75727
0.18582,0.75636
0.18599,0.7548
0.18614,0.75355
0.1863,0.75249
0.18649,0.75149
0.18663,0.75001
0.18677,0.74796
0.18694,0.74687
0.1871,0.74508
0.18724,0.74415
0.18741,0.74209
0.18758,0.74059
0.18774,0.74044
0.1879,0.73928
0.18805,0.73777
0.18823,0.73528
0.1884,0.73339
0.18852,0.73283
0.18869,0.73219
0.18885,0.73057
0.18901,0.72898
0.18917,0.7295
0.18934,0.73047
0.1895,0.72965
0.18964,0.72818
0.1898,0.72728
0.18996,0.72632
0.19012,0.726
0.19029,0.72594
0.19044,0.72472
0.19061,0.7235
0.19076,0.72349
0.19092,0.72346
0.19106,0.72322
0.19122,0.72259
0.19138,0.72243
0.19157,0.72168
0.19171,0.72158
0.19188,0.72187
0.19203,0.72162
0.19219,0.72219
0.19234,0.72268
0.1925,0.72299
0.19268,0.72233
0.19283,0.72126
0.19298,0.72091
0.19315,0.72079
0.19331,0.72059
0.19347,0.72117
0.19363,0.72299
0.1938,0.72372
0.19394,0.72358
0.19412,0.72404
0.19428,0.72412
0.19443,0.72593
0.19459,0.72688
0.19476,0.72711
0.19492,0.72542
0.19509,0.72569
0.19524,0.72773
0.19539,0.72975
0.19556,0.73047
0.1957,0.73047
0.19589,0.73151
0.19603,0.73407
0.19618,0.73554
0.19637,0.73665
0.19653,0.73679
0.19666,0.73762
0.19683,0.73931
0.197,0.74058
0.19715,0.74117
0.19731,0.74005
0.19747,0.74082
0.19764,0.74248
0.19777,0.74347
0.19795,0.74514
0.19813,0.74578
0.19826,0.74752
0.19844,0.74977
0.19862,0.75193
0.19877,0.7523
0.19892,0.75337
0.19907,0.75389
0.19923,0.75467
0.19939,0.75571
0.19955,0.75602
0.19969,0.75601
0.19985,0.75694
0.20002,0.75926
0.20018,0.75928
0.20034,0.75988
0.20052,0.76338
0.20068,0.76524
0.20083,0.76586
0.20101,0.7649
0.20115,0.76477
0.2013,0.76732
0.20146,0.77018
0.20166,0.77139
0.20179,0.77077
0.20194,0.77102
0.20209,0.77095
0.20229,0.77107
